id,product_title,product_image,brand_name,product_price
a8535373-285d-55df-8f13-7cae7f5c73fb,Saint Laurent SL 657 Sunglasses Havana/Havana/Black,https://d2jgxrbnm3mr8f.cloudfront.net/266/db9bd7e7-eca0-57e7-aff0-6a95edaf75be_saint-laurent-sl-657-sunglasses-havanahavanablack.jpg,Saint Laurent,304.5
1aabf73a-6d20-5abd-8418-1e63c73ebd8c,Tory Burch Mini Miller Corssbody Bag Pink Love,https://d2jgxrbnm3mr8f.cloudfront.net/266/b0155801-bd7a-5fba-8ede-ecb66339ae4f_tory-burch-mini-miller-corssbody-bag-pink-love.jpg,Tory Burch,278
516feac4-1729-5415-8259-27909d52f9dc,Zimmermann Lightburst Relaxed Crop Shirt Yellow Floral,https://d2jgxrbnm3mr8f.cloudfront.net/266/10890b8b-3773-5c95-9e56-6cd350a8c04d_zimmermann-lightburst-relaxed-crop-shirt-yellow-floral.jpg,Zimmermann,425
1abac01f-9867-5cba-ad9a-7206e4f4f873,MM6 Maison Margiela Short Sleeve Top Black/Off White,https://d2jgxrbnm3mr8f.cloudfront.net/266/0cb97bb5-56de-53ce-9421-75a74c0273d7_mm6-maison-margiela-short-sleeve-top-blackoff-white.jpg,MM6 MAISON MARGIELA,192
517037e7-99f0-511c-9789-7c0615495a73,Isabel Marant Sage One Piece Ecru,https://d2jgxrbnm3mr8f.cloudfront.net/266/3fab69d0-4ded-5783-84d0-02013a681dab_isabel-marant-sage-one-piece-ecru.jpg,Isabel Marant,266
1ac15e16-a8f3-5fa0-a299-9c70a71eec02,7 For All Mankind High Waist Ankle Skinny Slim Illusion White,https://d2jgxrbnm3mr8f.cloudfront.net/266/4aeeb494-755e-5b94-ac39-b1735551eccc_7-for-all-mankind-high-waist-ankle-skinny-slim-illusion-white.jpg,7 For All Mankind,208
1ac4a191-79dc-515e-9c4c-fa0cabb65aa4,FRAME L'Homme Skinny Denim Jeans Sierra,https://d2jgxrbnm3mr8f.cloudfront.net/266/9179da49-d961-50ac-9963-31c8b6130c6a_frame-lhomme-skinny-denim-jeans-sierra.jpg,Frame,208
1ad6abe9-9ad9-5f07-8c3f-34f181a51185,Stuart Weitzman Pearlita Flat Sandals Seashell,https://d2jgxrbnm3mr8f.cloudfront.net/266/d03fd68a-6e6e-592a-885b-4257d9d6fca3_stuart-weitzman-pearlita-flat-sandals-seashell.jpg,Stuart Weitzman,210
1efa30c7-494d-5a64-84dd-42e930d83d29,Simone Rocha Easy T-Shirt with Bow Tails Pale Rose,https://d2jgxrbnm3mr8f.cloudfront.net/266/27f9c186-ab71-5a77-87a2-f9c52d15ccf5_simone-rocha-easy-t-shirt-with-bow-tails-pale-rose.jpg,Simone Rocha,168
1abd43a2-cebf-57a9-9fda-7e2b884bf2ef,Lee Mathews Thea Mini Dress Navy,https://d2jgxrbnm3mr8f.cloudfront.net/266/45169478-b2b5-5f84-a356-5bb6f669cbda_lee-mathews-thea-mini-dress-navy.jpg,Lee Mathews,330
03483e61-403a-5f2d-b84d-e03b6fd00d87,Ulla Johnson Eden Dress Pearl Flora,https://d2jgxrbnm3mr8f.cloudfront.net/266/30c3ff6c-9c83-585c-bcdf-375a3eb64495_ulla-johnson-eden-dress-pearl-flora.jpg,Ulla Johnson,294
af5fc495-8ca2-5ea3-9866-5f39788c96c3,Alexander Wang Classic Boxer Shorts Light Pink,https://d2jgxrbnm3mr8f.cloudfront.net/266/e295e828-8901-5294-8a79-df217a2475b6_alexander-wang-classic-boxer-shorts-light-pink.jpg,Alexander Wang,265
a8573627-9773-5ab6-91e5-d2fe506f73f2,Paul Andrew Breezy Heels Black,https://d2jgxrbnm3mr8f.cloudfront.net/266/b2046572-d3b2-5dc3-a0d9-fd3ed8cc212f_paul-andrew-breezy-heels-black.jpg,Paul Andrew,318
03475686-3df2-566d-8f72-1249fe806019,Acne Studios Hairy Web Crew Neck Sweater Black,https://d2jgxrbnm3mr8f.cloudfront.net/266/8769045c-3390-52e2-9434-fb626ce1cfa0_acne-studios-hairy-web-crew-neck-sweater-black.jpg,Acne Studios,700
af5765c3-39ab-5898-809f-47c5902002ef,DL1961 Noah Vintage Straight In Performance Daydream Cuffed,https://d2jgxrbnm3mr8f.cloudfront.net/266/28e74bd5-0128-5f14-bb0e-27d81a65b404_dl1961-noah-vintage-straight-in-performance-daydream-cuffed.jpg,DL1961,119.2
36eb1be8-1659-5497-9199-89d3b32b0d72,Hunza G Classic Square One Piece Lilac,https://d2jgxrbnm3mr8f.cloudfront.net/266/86a4d327-e5f7-580a-a734-ddd620482450_hunza-g-classic-square-one-piece-lilac.jpg,Hunza G,240
5294fb92-801d-5ac0-9b3f-ef0619f363cc,SHASHI Mini Tsuki Hoops Silver,https://d2jgxrbnm3mr8f.cloudfront.net/266/6b490f9c-d7c8-5f9f-b528-60988fa87f65_shashi-mini-tsuki-hoops-silver.jpg,Shashi,78
af69f027-f10f-5380-b653-c2624038ca9e,BARDOT Jinxa Sequin Mini Dress Sequin,https://d2jgxrbnm3mr8f.cloudfront.net/266/f4926d81-250f-59dc-83a8-6f543cd05093_bardot-jinxa-sequin-mini-dress-sequin.jpg,Bardot,50.7
1f0562b6-0a57-5912-8167-30537c00c037,CAROLINE CONSTAS Bel Mini Dress Rose,https://d2jgxrbnm3mr8f.cloudfront.net/266/abd6cba7-923e-528f-9c6c-86e4dd515ffc_caroline-constas-bel-mini-dress-rose.jpg,Caroline Constas,98.75
28a1bdc5-a8d2-5c74-b34c-3ad067915f20,Nili Lotan Mitchell Jeans Cream,https://d2jgxrbnm3mr8f.cloudfront.net/266/b5e34c6d-7386-5385-9fc8-11cf4aeb3fa3_nili-lotan-mitchell-jeans-cream.jpg,Nili Lotan,400
28b2fb39-f5c8-54b0-b645-5a78ebb729fc,Line & Dot Krista Crochet Top Ivory,https://d2jgxrbnm3mr8f.cloudfront.net/266/0eae4347-f7f2-5e74-8b74-cac97e245bac_line-and-dot-krista-crochet-top-ivory.jpg,Line & Dot,92
36f390af-0299-5684-a1e7-07785d1e7924,FRAME Sailor Snap Skirt Celestine,https://d2jgxrbnm3mr8f.cloudfront.net/266/8f262609-2b37-572c-8f56-871de6cb7a8b_frame-sailor-snap-skirt-celestine.jpg,Frame,248
289e7bc8-0a18-5df3-b361-29f03114453b,rag & bone Belize Bucket Bag Studs BLK,https://d2jgxrbnm3mr8f.cloudfront.net/266/28c53652-7a54-5499-a87a-5cf70080afd8_rag-and-bone-belize-bucket-bag-studs-blk.jpg,Rag & Bone,385
af70e5cd-d1e8-5169-a7e6-8f09383e76ba,Agua Bendita Maona Wats Dress Multicolor,https://d2jgxrbnm3mr8f.cloudfront.net/266/911189d8-531b-56a2-ac33-fe4be320a1f8_agua-bendita-maona-wats-dress-multicolor.jpg,Agua Bendita,220
259e1721-0bcb-507c-a143-0e8f78de0784,Keds Triple Up Sneaker White,https://d2jgxrbnm3mr8f.cloudfront.net/266/f5bab538-24d0-5d13-aabe-2252f66b0d78_keds-triple-up-sneaker-white.jpg,Keds,70
259f8c69-80d4-5550-a4e8-88da75530f2d,MM6 Maison Margiela Sheer Rib & Jersey Dress Black/White,https://d2jgxrbnm3mr8f.cloudfront.net/266/05c9d621-2c84-5d51-8a6c-53665bd43c52_mm6-maison-margiela-sheer-rib-and-jersey-dress-blackwhite.jpg,MM6 MAISON MARGIELA,382.5
25a81f29-69bd-5258-b889-731fb4c0e51f,Daydreamer NY Sweatshirt Bleach White,https://d2jgxrbnm3mr8f.cloudfront.net/266/7d278a71-628c-54d0-986c-22561a9a6236_daydreamer-ny-sweatshirt-bleach-white.jpg,Daydreamer,92
23f166e2-4e0d-5734-8d52-f79faa28e36a,Barbour Wake Boat Shoes Navy/Brown,https://d2jgxrbnm3mr8f.cloudfront.net/266/072cb06f-6b34-51b3-a2cb-73c2ab80c57e_barbour-wake-boat-shoes-navybrown.jpg,Barbour,160
257868dc-ddbd-5bad-a59f-6d788b5887d0,Tizo Design 4x6 Wood Frame White,https://d2jgxrbnm3mr8f.cloudfront.net/266/f061d286-a5ee-557c-b8b8-cea805c44ddc_tizo-design-4x6-wood-frame-white.jpg,Tizo Design,33
378ba6a4-8640-5915-9ad7-7116878deb8d,FERRAGAMO Achille 1 Sneakers Bianco Ottico,https://d2jgxrbnm3mr8f.cloudfront.net/266/9b2e0a41-86bf-5f7f-ad13-14c22f0ed4b2_ferragamo-achille-1-sneakers-bianco-ottico.jpg,Ferragamo,750
af76ebc6-34a2-5b9d-93a2-4d8dbe6af144,Maison Margiela Straight Jeans with Contrast Pockets Denim,https://d2jgxrbnm3mr8f.cloudfront.net/266/e6e4b151-886c-5550-8ca2-c5deeef778ee_maison-margiela-straight-jeans-with-contrast-pockets-denim.jpg,Maison Margiela,730
a858509a-78de-5437-ba2f-76f372c88b59,Justine Clenquet Moriah Necklace Palladium,https://d2jgxrbnm3mr8f.cloudfront.net/266/eaadc6ec-467e-56d2-b130-4ee6e9e96428_justine-clenquet-moriah-necklace-palladium.jpg,Justine Clenquet,90
187b9769-c72c-5280-b699-bcc11c728c9c,JIA JIA 14k March Birthstone Bracelet March - Aquamarine,https://d2jgxrbnm3mr8f.cloudfront.net/266/8cda1ff0-001d-5603-9fd4-8cc363dbb93c_jia-jia-14k-march-birthstone-bracelet-march-aquamarine.jpg,JIA JIA,220
1d36b756-3282-55de-89ca-5b5781c7c43f,Barbour Beaufort Wax Jacket Navy,https://d2jgxrbnm3mr8f.cloudfront.net/266/4b0e6e37-fdb1-5fd8-b07f-b4716fac483f_barbour-beaufort-wax-jacket-navy.jpg,Barbour,425
af7c9867-7060-5ad6-afb4-004ced279288,Saloni Mitsu B Dress Bloom Border Plmt,https://d2jgxrbnm3mr8f.cloudfront.net/266/8e3a8b75-548d-576b-ab02-f2046ef85910_saloni-mitsu-b-dress-bloom-border-plmt.jpg,Saloni,510
18a1b875-9209-56da-bbf2-df7810e0a95b,Lioness Hollywood Dress Porcelain,https://d2jgxrbnm3mr8f.cloudfront.net/266/90cc8204-00f5-5ccb-9277-507aaadbd6a1_lioness-hollywood-dress-porcelain.jpg,Lioness,89
18758dc2-53fd-5232-b0c9-8b0af436374b,Sea Mila Pointelle Cardigan White,https://d2jgxrbnm3mr8f.cloudfront.net/266/d67d82fe-9b27-5701-ab5e-f38706594f98_sea-mila-pointelle-cardigan-white.jpg,Sea,325
f2f4890c-4544-53c1-9318-5502c76547a3,Malone Souliers Norah Flats 10mm Oatmeal,https://d2jgxrbnm3mr8f.cloudfront.net/266/5f9f224e-ac5f-5841-9f89-0bba4ed55f40_malone-souliers-norah-flats-10mm-oatmeal.jpg,Malone Souliers,441
18806fb7-0ff5-5c6d-b226-177bda2dce52,Splits59 Daisy Long Sleeve Jersey Tee White,https://d2jgxrbnm3mr8f.cloudfront.net/266/891ff9ba-e1ae-541d-9934-48a87ada719e_splits59-daisy-long-sleeve-jersey-tee-white.jpg,Splits59,61.6
18811e6b-b279-5373-b4c0-7d1a9bbb3f47,WARDROBE. NYC HB Knit Sweater Beige,https://d2jgxrbnm3mr8f.cloudfront.net/266/084398a7-1a13-5662-b08b-32eb727f3a8b_wardrobe-nyc-hb-knit-sweater-beige.jpg,Wardrobe NYC,1200
aa3364bd-e292-51be-8bb3-9623b4689fa6,Ulla Johnson Audrey Dress Carnelian,https://d2jgxrbnm3mr8f.cloudfront.net/266/75eda099-a6ec-55d3-8f54-ff19b99335d5_ulla-johnson-audrey-dress-carnelian.jpg,Ulla Johnson,414
a3637b70-37ec-5d70-a2a6-58e481ff7322,Jacquemus Le Chiquito Moyen Boucle Bag Beige,https://d2jgxrbnm3mr8f.cloudfront.net/266/2ec9031c-fd8a-56c4-b338-0bd6183640dc_jacquemus-le-chiquito-moyen-boucle-bag-beige.jpg,Jacquemus,1133
0626251e-4dc6-5254-9e9a-3f399afabba7,Free People Runaway Denim Skirt Ashes to Ashes,https://d2jgxrbnm3mr8f.cloudfront.net/266/3270dffc-6523-5c4e-ac48-2afbafaadc24_free-people-runaway-denim-skirt-ashes-to-ashes.jpg,Free People,39
a36fd8e4-bbe7-5688-9703-b0deb6d2cc55,Cosabella Soire G-String Black,https://d2jgxrbnm3mr8f.cloudfront.net/266/31c59a8d-a289-599a-9dce-a1a9aebb6284_cosabella-soire-g-string-black.jpg,Cosabella,19.75
18982aba-9d6a-5a6b-bdca-7e5a6d3e3354,Bluebella Etienne Thong Bodysuit Black,https://d2jgxrbnm3mr8f.cloudfront.net/266/6bc546b0-93f8-5cc0-a3b2-d8ada30cff3d_bluebella-etienne-thong-bodysuit-black.jpg,Bluebella,64
a36726ef-5799-5149-bed6-f429d4025340,rag & bone Harvey Knit Polo Blue,https://d2jgxrbnm3mr8f.cloudfront.net/266/727130da-a5a6-5172-beaf-e3060424587e_rag-and-bone-harvey-knit-polo-blue.jpg,Rag & Bone,157.5
18ae9c4b-80e6-5767-bd11-dcaaab915460,Pistola Denim Lennon Jeans Coated Saddle,https://d2jgxrbnm3mr8f.cloudfront.net/266/4da76749-881a-5851-bf85-7cd2c5845755_pistola-denim-lennon-jeans-coated-saddle.jpg,Pistola Denim,47.4
1891cb4f-95ce-58b4-a36e-a5d6a938969e,PAIGE Anessa Maternity Jeans with Raw Hem Crisp White,https://d2jgxrbnm3mr8f.cloudfront.net/266/241fe331-4890-57db-b268-d2d19ab4c095_paige-anessa-maternity-jeans-with-raw-hem-crisp-white.jpg,Paige,229
a37eedf4-d9df-592f-b513-1abb6e15a9fa,Susana Monaco Stretch Velvet Crop Mock Long Sleeve Top Black,https://d2jgxrbnm3mr8f.cloudfront.net/266/eaddd0d3-bbb9-5ee2-8607-768d169f9672_susana-monaco-stretch-velvet-crop-mock-long-sleeve-top-black.jpg,Susana Monaco,59.2
18a4190e-a618-59d1-b0e1-4253ff29c602,SHASHI Tilu Fort Knox Bracelet Set Fort Knox,https://d2jgxrbnm3mr8f.cloudfront.net/266/29cdb08f-4535-54f1-a588-47a8f81a3792_shashi-tilu-fort-knox-bracelet-set-fort-knox.jpg,Shashi,88
a37a8846-5ecc-550c-b7b2-d91810e7f425,Voile Blanche Julia Shearling Trainers Beige/Black,https://d2jgxrbnm3mr8f.cloudfront.net/266/4325b7ed-c61e-5668-86ae-3536c88e2d43_voile-blanche-julia-shearling-trainers-beigeblack.jpg,Voile Blanche,278
063fde12-8940-549c-818a-63edf0cf639e,UGG Classic Slip-On Slippers Chestnut,https://d2jgxrbnm3mr8f.cloudfront.net/266/07746542-e1cc-5385-bb20-471e4e901698_ugg-classic-slip-on-slippers-chestnut.jpg,UGG,100
06351262-6dd9-50b9-9acc-632990c98d6e,Thebe Magugu Cave Drawn Nylon Mini Dress Silver,https://d2jgxrbnm3mr8f.cloudfront.net/266/007a9131-ef0d-5658-b2dc-7349eff5eae1_thebe-magugu-cave-drawn-nylon-mini-dress-silver.jpg,Thebe Magugu,219
21e01a06-b870-557d-9a47-a7e99a736399,Borgo de Nor Didi Cotton Top Soleil Placement,https://d2jgxrbnm3mr8f.cloudfront.net/266/4b4a44da-3d79-56ca-b2ed-5991fc5d3da3_borgo-de-nor-didi-cotton-top-soleil-placement.jpg,Borgo de Nor,385
18de316d-a74f-582f-a8ba-f64963aa83f3,STAUD Liv Bikini Top Nectarine,https://d2jgxrbnm3mr8f.cloudfront.net/266/7965bb1f-2584-5d92-8839-2b0e32232ae4_staud-liv-bikini-top-nectarine.jpg,STAUD,95
af95c347-7d56-537d-b0ec-a82382a71bc2,Proenza Schouler Vanessa Dress Black,https://d2jgxrbnm3mr8f.cloudfront.net/266/d11e6c90-f7ea-5953-8515-e0e4da386aaf_proenza-schouler-vanessa-dress-black.jpg,Proenza Schouler,594
afa30e9e-9b75-5e74-8367-56489a533999,Norma Kamali Maria Gown Black,https://d2jgxrbnm3mr8f.cloudfront.net/266/d3560e19-1942-5fc5-ae22-fe5116d4ed1c_norma-kamali-maria-gown-black.jpg,Norma Kamali,227.5
18ca2567-0d97-5307-a2af-c19fe5dde21a,Rosie Assoulin Slippery When Wet Dress Turquoise,https://d2jgxrbnm3mr8f.cloudfront.net/266/1829583e-a6bb-5758-b0a8-cca17eb0121f_rosie-assoulin-slippery-when-wet-dress-turquoise.jpg,Rosie Assoulin,997.5
18c4d7d1-f94b-5824-b189-adfbba925826,Fashion Forms Adhesive Concealers Translucent,https://d2jgxrbnm3mr8f.cloudfront.net/266/8aacdf17-1204-5c2f-b3f5-fe00f5da1eea_fashion-forms-adhesive-concealers-translucent.jpg,Fashion Forms,15
af850281-6ea4-5110-ae36-3955551fab16,Theory Mayer Stretch Wool Pants Navy,https://d2jgxrbnm3mr8f.cloudfront.net/266/0af12bef-d4f3-530a-a19a-b9613f46a251_theory-mayer-stretch-wool-pants-navy.jpg,Theory,265
18de727a-3960-5726-9c25-e448aa5f00cd,Justine Clenquet Daria Earrings Gold,https://d2jgxrbnm3mr8f.cloudfront.net/266/b0e402f6-e16c-5d3f-b598-a2539123e0bb_justine-clenquet-daria-earrings-gold.jpg,Justine Clenquet,50
07f8832b-a8f7-5650-84ce-f09a1cbd688f,Ray-Ban 0RB2205 Bill One Sunglasses Havana Brown,https://d2jgxrbnm3mr8f.cloudfront.net/266/1acbed59-09b9-5b73-845b-071c263442d6_ray-ban-0rb2205-bill-one-sunglasses-havana-brown.jpg,Ray-Ban,180
18e3726b-756a-5267-aee7-aac1119b001f,FRAME Pleated Puff Sleeve Tee White,https://d2jgxrbnm3mr8f.cloudfront.net/266/b8dbcb87-07f7-5102-962d-d4efcfa2f410_frame-pleated-puff-sleeve-tee-white.jpg,Frame,112.8
066d0a87-7ae9-544f-b705-b7b22960dc32,Lunya Washable Silk High Rise Pant Set,https://d2jgxrbnm3mr8f.cloudfront.net/266/2b8cdd9a-8bde-59c6-9113-9b595d07e0b8_lunya-washable-silk-high-rise-pant-set.jpg,Lunya,278
18d59760-a2b0-5fbf-a283-9562079be0df,L'AGENCE Angelina Jacket ivory Multi Tweed Plaid,https://d2jgxrbnm3mr8f.cloudfront.net/266/5c2c1f10-d434-5ba2-b11e-cbfc3a008e27_lagence-angelina-jacket-ivory-multi-tweed-plaid.jpg,L'Agence,318
18de2159-3b3b-5a16-a4e4-552e4a82ae19,Tory Burch Kira Pearl Stud Earrings Ivory/Tory Gold,https://d2jgxrbnm3mr8f.cloudfront.net/266/7c13bb12-2dfd-5028-a053-5a777446d11a_tory-burch-kira-pearl-stud-earrings-ivorytory-gold.jpg,Tory Burch,78
0d9659d9-410b-51fb-9627-59015a9c1607,Wyeth Avery Tank Multi,https://d2jgxrbnm3mr8f.cloudfront.net/266/18bc99e5-bc25-578b-b10c-31c850f18289_wyeth-avery-tank-multi.jpg,Wyeth,160
afb9083b-263b-55ca-8b93-846f2ca83619,Loeffler Randall Theo Two Band Sandals Light Blue/Black,https://d2jgxrbnm3mr8f.cloudfront.net/266/e0b98736-9836-56ab-a408-85b9963b40fa_loeffler-randall-theo-two-band-sandals-light-blueblack.jpg,Loeffler Randall,325
19115be4-70d2-5cf3-9f91-b06c84fdc34f,Reformation Fernando Pants Antibes Stripe,https://d2jgxrbnm3mr8f.cloudfront.net/266/1bcfcae9-5b4c-5948-9507-907bc073c729_reformation-fernando-pants-antibes-stripe.jpg,Reformation,178
190509d7-7e17-52d1-b888-5d0263fd6608,Wolford Satin Touch 20 Stay-Up Black,https://d2jgxrbnm3mr8f.cloudfront.net/266/6f22c512-f9a5-5f82-8548-660c2bc939da_wolford-satin-touch-20-stay-up-black.jpg,Wolford,55
1908dddf-14bf-50b4-8370-7e586a2d4606,AMI Tonal ADC Beanie Night Blue.430,https://d2jgxrbnm3mr8f.cloudfront.net/266/9a008530-7778-51ff-87d4-dff6bb370671_ami-tonal-adc-beanie-night-blue430.jpg,AME,80
18ed05fe-adb5-5466-946a-8ed39d91bd66,Reformation Bekki Linen Dress Rubi,https://d2jgxrbnm3mr8f.cloudfront.net/266/16f3d10a-1615-5ed4-956d-006aeed3ff92_reformation-bekki-linen-dress-rubi.jpg,Reformation,166.8
1980f442-fc90-56db-aa0c-41100556ed3f,Prabal Gurung Draped Dress with Open Back White,https://d2jgxrbnm3mr8f.cloudfront.net/266/012a6f09-4549-502c-8244-232c1d5de01b_prabal-gurung-draped-dress-with-open-back-white.jpg,Prabal Gurung,957
0687713d-a3a8-516b-a2d6-43d939db6426,James Perse Brushed Jersey Skirt Black,https://d2jgxrbnm3mr8f.cloudfront.net/266/e63e3787-f8cf-5058-b023-b840b9be71df_james-perse-brushed-jersey-skirt-black.jpg,James Perse,81
199e0c12-d32c-5a3c-acd2-90c2ca0c4cdd,Leset Boxy Sleeveless Crew Tee White,https://d2jgxrbnm3mr8f.cloudfront.net/266/5043ad3d-8816-522a-8810-db51bedc4cdb_leset-boxy-sleeveless-crew-tee-white.jpg,Leset,68
19540c1c-2b04-5b44-8fe7-5e8e442a4028,Nili Lotan Nili Belt,https://d2jgxrbnm3mr8f.cloudfront.net/266/5d640a77-fbb6-5c99-8845-cd9b651cde1d_nili-lotan-nili-belt.jpg,Nili Lotan,370
afbc254e-abaa-5150-ae77-4c409f512b09,Pistola Denim Kennedy Shorts Saint Vincent,https://d2jgxrbnm3mr8f.cloudfront.net/266/e0fe472a-e151-5085-9318-c94aad4d7d7d_pistola-denim-kennedy-shorts-saint-vincent.jpg,Pistola Denim,89.6
1957669d-e0d2-5dfe-a09c-9e04dc9703d4,SUNDRESS Lia Dress Pineapple Eyelet Fuchsia,https://d2jgxrbnm3mr8f.cloudfront.net/266/9d37dff2-37f7-57d7-ac9e-8dae5a9b56c6_sundress-lia-dress-pineapple-eyelet-fuchsia.jpg,SUNDRESS,201.6
1d4bb9f4-9769-5d8d-a9ca-c63fec1f5364,Splits59 Reena Pants Heather Grey,https://d2jgxrbnm3mr8f.cloudfront.net/266/a79a6677-a6a6-52f7-a8f3-312ca7765a87_splits59-reena-pants-heather-grey.jpg,Splits59,114
0689497a-4620-5052-9f0a-b57d5323d069,PAIGE Jimmy Jimmy Shorts Crisp White,https://d2jgxrbnm3mr8f.cloudfront.net/266/b5e6ac68-e3ba-53ca-a60a-f8f13716db51_paige-jimmy-jimmy-shorts-crisp-white.jpg,Paige,149
f2f4c10e-b0b9-530a-8f37-e64ef1cdcce8,Vee Collective Porter Messenger Bag Birch,https://d2jgxrbnm3mr8f.cloudfront.net/266/cc071fef-f239-5056-a860-016dc40a7585_vee-collective-porter-messenger-bag-birch.jpg,VeeCollective,235
1d3dcbbf-daf2-5700-9f4b-e27dc6ea9e0a,Bristols 6 Stylin' Tape Clear,https://d2jgxrbnm3mr8f.cloudfront.net/266/8afc66f1-cd11-54f0-9a29-074f57984f20_bristols-6-stylin-tape-clear.jpg,Bristols 6,12
afbfa7d6-2dfd-5b6e-bba4-4d7b6cbdb994,Hat Attack Vented Luxe Packable Hat Bl,https://d2jgxrbnm3mr8f.cloudfront.net/266/df8a1fc4-31d0-5319-9459-673855c9327b_hat-attack-vented-luxe-packable-hat-bl.jpg,Hat Attack,162
afda938e-e6fa-5e87-8580-a5e36f965acd,L'AGENCE Aveline Sandals Ecru,https://d2jgxrbnm3mr8f.cloudfront.net/266/0c762005-e36e-5628-a291-ae20a8c9d90e_lagence-aveline-sandals-ecru.jpg,L'Agence,227.5
1d732e7a-bf15-5530-84a1-31e4c0cfd5f8,Fair Harbor The 5'' Bungalow Shorts seapine,https://d2jgxrbnm3mr8f.cloudfront.net/266/e0439b4b-b0ef-5f40-9820-fe108aef10e7_fair-harbor-the-5-bungalow-shorts-seapine.jpg,Fair Harbor,72
79815c01-2360-5563-9706-de931303c35a,rag & bone Addison Beanie Turtledove,https://d2jgxrbnm3mr8f.cloudfront.net/266/4f024160-ff56-57f6-88f4-5de99dd1b48b_rag-and-bone-addison-beanie-turtledove.jpg,Rag & Bone,95
1d9f5227-3272-590c-8a96-fce47e5ea74d,MIKOH Kumu 2 Bikini Top Noir,https://d2jgxrbnm3mr8f.cloudfront.net/266/77d1a30b-f355-53b3-910e-41a716336232_mikoh-kumu-2-bikini-top-noir.jpg,Mikoh,124
1c984afe-b502-5e49-ae3a-9ea114a7f7eb,Generation Love Vetta Sequin Top Black,https://d2jgxrbnm3mr8f.cloudfront.net/266/b985929e-4273-5220-ad5a-c3d7377ddf22_generation-love-vetta-sequin-top-black.jpg,Generation Love,58.75
1d5622a1-30df-5865-9a5c-a009a90064db,Aviator Nation All Seasons Trucker Hat Neon Pink,https://d2jgxrbnm3mr8f.cloudfront.net/266/eebf1213-e4e7-5e9e-a9d4-97f4f495579c_aviator-nation-all-seasons-trucker-hat-neon-pink.jpg,Aviator Nation,48
1d6692e4-09ee-56ca-b878-a54f47d6b404,AEYDE Anna Laminated Nappa Leather Gold Gold,https://d2jgxrbnm3mr8f.cloudfront.net/266/bafbd1f6-5d2b-598c-a89c-2dfcab1bdd01_aeyde-anna-laminated-nappa-leather-gold-gold.jpg,AEYDĒ,295
1da0c2d1-4d65-50c2-b429-186a8cf7e72c,Solid & Striped The Aurora Dress Brule,https://d2jgxrbnm3mr8f.cloudfront.net/266/d1fde9a9-9ad5-5f68-8f89-0fd813508dc9_solid-and-striped-the-aurora-dress-brule.jpg,Solid & Striped,208.8
afdf4762-cbc7-50e9-8d77-6d286ac16645,Cinq à Sept Photoreal Denim Cheyenne Blazer Indigo Multi,https://d2jgxrbnm3mr8f.cloudfront.net/266/4e26b77e-e6c0-5d20-85c8-e85700d2f441_cinq-a-sept-photoreal-denim-cheyenne-blazer-indigo-multi.jpg,Cinq à Sept,495
1ca96539-0eb1-5ef7-b640-885f80260d8e,Sami Miro Vintage V Cut Tube Top Black,https://d2jgxrbnm3mr8f.cloudfront.net/266/c1acc7c6-7df0-59f7-8bd4-31cbbaba2e2c_sami-miro-vintage-v-cut-tube-top-black.jpg,SAMI MIRO VINTAGE,72.5
1dacf33f-15ab-5dc9-8e72-f4c3ae31c7df,Charlotte Chesnais Wave Cuff Earring Vermeil,https://d2jgxrbnm3mr8f.cloudfront.net/266/bb21a154-3309-5bc1-a336-2db5c8cf5405_charlotte-chesnais-wave-cuff-earring-vermeil.jpg,Charlotte Chesnais,250
1cac9ff8-5d35-5dec-980d-47c5f9cf58b6,Loeffler Randall Rachel Woven Leather Loafers Espresso,https://d2jgxrbnm3mr8f.cloudfront.net/266/9208ec0d-3671-5e4b-8dc5-1ed75c6823f2_loeffler-randall-rachel-woven-leather-loafers-espresso.jpg,Loeffler Randall,325
2f675055-9a5f-5349-968e-2834b2ae3aa7,Tretorn Tretorn Nylite Elite Plus Perforated Leather Sneakers White White,https://d2jgxrbnm3mr8f.cloudfront.net/266/e648f588-6a8e-5758-8a88-e236670e5a38_tretorn-tretorn-nylite-elite-plus-perforated-leather-sneakers-white-white.jpg,Tretorn,75
1dea6a34-00ea-5499-8e59-34af4bb30854,La Double J Sporty Swing Dress Ghirlanda,https://d2jgxrbnm3mr8f.cloudfront.net/266/0bd1a679-c19b-5075-a0c4-4495f67a8161_la-double-j-sporty-swing-dress-ghirlanda.jpg,La DoubleJ,354
2f615ac8-d6bb-5014-b631-fc83aebc86e4,Rhone Classic Commuter Pants Iron,https://d2jgxrbnm3mr8f.cloudfront.net/266/fccf9d55-9517-54a3-9343-988a9b777320_rhone-classic-commuter-pants-iron.jpg,Rhone,138
1def4ae1-e596-5af8-b70e-75abf29a13bc,MONROW Crochet Knit Oversized Polo Tee Soft Blue,https://d2jgxrbnm3mr8f.cloudfront.net/266/07af58c6-0fd2-5b9d-a94e-bd389eda6f32_monrow-crochet-knit-oversized-polo-tee-soft-blue.jpg,Monrow,158
